Type,created_at,favorite_count,geo_enabled,id,retweet_count,source,text,time_zone,user_created_at,user_description,user_followers_count,user_friends_count,user_id,user_location,user_name,user_screen_name
,04/13/17 13:49,0,,8.53E+17,2,Twitter Web Client,"RT @WomenPR: Over 20 Black Girls Have Gone Missing In DC, Here’s Why It Matters https://t.co/7bMb1T6yRl #ChangeOurWorld via @EliteDaily",,06/26/13 1:41,"Hi! I'm Mari a Parenting & Lifestyle blogger sharing the bumps I've overcome hoping to empower, motivate & inspire Stress free & Mindful living😉😘",1008,258,1547033154,NY,LivinginMommywood,LMommywood
,04/13/17 13:47,0,,8.53E+17,1728,Twitter Web Client,RT @DMVFollowers: Photos from the D.C. town hall meeting about DC's missing girls this morning. A room full of African-Americans but #AllLi…,,04/04/09 15:35,Happiness is a choice!,457,634,28812886,NJ,cyd,cydbeacham
,04/13/17 13:08,0,,8.53E+17,0,Linkis: turn sharing into growth,Here's What's Actually Going On With The Missing Black Girls In DC https://t.co/a30ayeyZmy,,02/17/13 17:15,"Mixtape Hosting [ @urmixtape] ~Retail Import  [ @DouglssEmporium] ~Producer

 email: musicbypu@gmail.com",22474,20572,1190325248,IL,PÜ Muuzik,pu_musicbypu
,04/13/17 10:03,0,,8.52E+17,0,Twitter for iPhone,Are you praying  for all those missing girls in dc to? https://t.co/PS2DcsL50m,,04/11/09 1:52,perfectly imperfect sc: ashsooamazin,983,575,30368434,OH,ASH G ✨,AshSooAmazin
,04/13/17 8:44,0,,8.52E+17,50927,Twitter for Android,RT @DeeTwoCents: Can someone explain to me how 14 black girls go missing in 24 hours in DC and it's not a goddamn news story?!? https://t.c…,,04/11/11 4:00,,46,241,280335024,TN,Edylc J♓,edylc1
,04/13/17 6:52,0,,8.52E+17,5,Twitter for Android,RT @hmmngbrd508: https://t.co/JbL6AanD0t 500 girls missing in DC,,07/06/10 11:38,"I'm me, your acceptance isn't required
🚫LIBTARDS 

#PROLIFE 

#IStandWithIsrael

#MAGA

#Army

#ToursFrance",2264,3058,163426868,FL,Valerie J,CherieAlaMode
,04/13/17 6:44,0,,8.52E+17,1,New Post Twitt,DL Hughley Slams FBI Over 10 Missing Black Girls In Washington DC -  https://t.co/r4MhfdqOvm,,12/06/09 18:49,There is more than just crime in the Black Community. Best Black News gives you a balance of Good and Bad news from the Urban Community.,44001,773,95050394,NY,Best Black News,bestblacknews
,04/13/17 5:01,0,,8.52E+17,50927,Twitter Lite,RT @DeeTwoCents: Can someone explain to me how 14 black girls go missing in 24 hours in DC and it's not a goddamn news story?!? https://t.c…,,05/08/16 19:25,West side verse raw freak,93,257,7.29E+17,GA,Rawblkfreak,rawblkfreak
,04/13/17 4:25,1,,8.52E+17,2,Twitter Web Client,"Over 20 Black Girls Have Gone Missing In DC, Here’s Why It Matters https://t.co/7bMb1T6yRl #ChangeOurWorld via @EliteDaily",,10/18/08 22:20,News distribution service to women's media. Daily informative and inspirational news for women #entrepreneurs #empowerment #lifestyle  #authors #socialmedia,18690,2227,16844157,DC,HerNewsDaily,WomenPR
,04/13/17 4:13,0,,8.52E+17,50927,Twitter for iPhone,RT @DeeTwoCents: Can someone explain to me how 14 black girls go missing in 24 hours in DC and it's not a goddamn news story?!? https://t.c…,,10/19/13 20:20,#LGBTQ #BrownPride 🇲🇽🇵🇷 #ProBlack✊🏽✊🏾✊🏿,1798,154,1972697088,TX,Odily💃🏽,Mxrtinez_Kelly
,04/13/17 2:33,0,,8.52E+17,0,Facebook,"Retweeted Black News (@BlackNewsOutlet):

GIRLS MISSING IN WASHINGTON DC. FBI NEEDS TO FIND THEM SPREAD THE INFO... https://t.co/ivmd2ZPUZy",,10/24/11 2:22,"Wording Is My Hobby,Meaning Is My Purpose,My Presence Is A Gift,My Legacy Will Be A Great Blessing. #HusTLE #TLE #LROG Follow Me On IG 2! Keep Prosperous Family",751,1249,396987025,WI ,Reg,ReggieRegIJS
,04/13/17 2:32,0,,8.52E+17,913,Twitter for Android,RT @BlackNewsOutlet: GIRLS MISSING IN WASHINGTON DC. FBI NEEDS TO FIND THEM SPREAD THE INFO TO HELP #MISSINGDCGIRLS https://t.co/iLLoJ7wY5M,,10/24/11 2:22,"Wording Is My Hobby,Meaning Is My Purpose,My Presence Is A Gift,My Legacy Will Be A Great Blessing. #HusTLE #TLE #LROG Follow Me On IG 2! Keep Prosperous Family",751,1249,396987025,WI ,Reg,ReggieRegIJS
,04/13/17 2:25,6,,8.52E+17,1,Twitter for iPhone,Okay wait I'm sorry but did they put all this effort into finding a shirt? Find the missing girls in Washington DC… https://t.co/b4BhPhOC6z,,06/07/16 1:37,Erika Yellen or,329,332,7.40E+17,MI,Erika🌸,erikallynn_
,04/13/17 1:27,0,,8.52E+17,49,Twitter for iPad,"RT @SeenaKhalil: ODU Students came together to highlight the issue of the missing DC girls, story will be on IN THE MIXX this Friday! #ODU…",,02/26/16 10:20,"A dude that loves life, video games, wrestling, and movies. Proud member of the Cenation. Taker is #1 for me.",239,294,7.03E+17,VA,Taker is God,TheQman95
,04/13/17 1:06,0,,8.52E+17,50927,Twitter for iPhone,RT @DeeTwoCents: Can someone explain to me how 14 black girls go missing in 24 hours in DC and it's not a goddamn news story?!? https://t.c…,,02/03/12 0:16,6'5'' athlete! follow me! University Of Kentucky signee! 🔵⚪️i tackle you cheer! trying to be great in the eyes of the people who see me #JucoProduct #419 #BBN,2831,1181,481619760,OH,Phil Hoskins 9⃣2⃣,phil_hoskins
,04/13/17 0:44,0,,8.52E+17,49,Twitter for iPhone,"RT @SeenaKhalil: ODU Students came together to highlight the issue of the missing DC girls, story will be on IN THE MIXX this Friday! #ODU…",,02/17/09 18:33,WRECKHOUSE. PostBadBeards co-founder.,1559,587,21114843,NY,BLACKITY BLACK.,yoangel
,04/13/17 0:43,0,,8.52E+17,3,Twitter for Android,RT @Al_Patron: Missing DC girls are victims being treated as runaways https://t.co/Tt35KASsVU,,04/18/09 17:08,Brownsville made me. Fuck #Epilepsy,2134,2319,32944248,NY,Alex Wallace,BIG_SMALLS
,04/13/17 0:39,0,,8.52E+17,49,Twitter for iPhone,"RT @SeenaKhalil: ODU Students came together to highlight the issue of the missing DC girls, story will be on IN THE MIXX this Friday! #ODU…",,11/14/11 20:56,pisces-aries. i am a introvert so leave me be pls. I'll get back to you. #vsu20 #fan2see,2608,1759,412554112,DMV,iko🏳️‍🌈,_justdreaam
,04/13/17 0:37,0,,8.52E+17,49,Twitter for Android,"RT @SeenaKhalil: ODU Students came together to highlight the issue of the missing DC girls, story will be on IN THE MIXX this Friday! #ODU…",,07/20/10 17:57,"Kahlil, 20, Producer for Entertainment Alliance and Tribe Vibe #RipKenny  for all beats and inquiries: kahlilwilliams1996@gmail.com",1574,1745,168749844,VA,🎱[Prod. by 8CE]🎱,I_MakeBeats
,04/13/17 0:28,0,,8.52E+17,49,Twitter for iPhone,"RT @SeenaKhalil: ODU Students came together to highlight the issue of the missing DC girls, story will be on IN THE MIXX this Friday! #ODU…",,10/25/15 19:34,Photographer and film student | contact jadaimanimphotos@gmail.com for shoots and editing services | @HIFTBABG,638,431,4016456412,DMV,HIFTBABG,JadaImaniM
,04/13/17 0:02,0,,8.52E+17,7,Twitter Web Client,RT @ChronicleSC: Most kids reported missing in DC are not in #fostercare. Most of the ones who stay missing are though https://t.co/bvOi2D7…,,03/16/09 16:27,"Depressing, but important.",1144,2502,24719492,CA,Daniel Heimpel,dheimpel
,04/12/17 21:57,0,,8.52E+17,0,Twitter Web Client,@BBCEarth We can make dinosaur chicken but we cant find the girls that went missing in DC 🤦🏽‍♂️,,06/08/14 20:13,#OTF #FTO,52,55,2555415906,IL,Recklezz,Recklezz_BD
,04/12/17 21:21,0,,8.52E+17,49,Twitter for iPhone,"RT @SeenaKhalil: ODU Students came together to highlight the issue of the missing DC girls, story will be on IN THE MIXX this Friday! #ODU…",,05/28/13 13:44,,187,194,1464699276,VA,harold,jvrobyyyy
,04/12/17 20:54,1,,8.52E+17,0,Twitter for Android,yall flipped them missing dc girls and Flint not having clean water into retweets and im supposed to take anything yall say serious?,,04/09/16 7:20,university of flowrider////////////If you're reading this let me just tell you one thing...you cant beat my ass...,2271,428,7.19E+17,FL,Flex Offender,KindaFaithful
,04/12/17 20:07,0,,8.52E+17,50927,Twitter for iPhone,RT @DeeTwoCents: Can someone explain to me how 14 black girls go missing in 24 hours in DC and it's not a goddamn news story?!? https://t.c…,,03/13/12 2:10,,495,522,522787359,PA,♡,kayyyyyye
,04/12/17 18:03,0,,8.52E+17,49,Twitter for iPhone,"RT @SeenaKhalil: ODU Students came together to highlight the issue of the missing DC girls, story will be on IN THE MIXX this Friday! #ODU…",,08/14/09 18:59,Eritrean|DMVirginia|Glory be to God.,2146,940,65707075,VA,luwam,wamderful_
,04/12/17 17:58,0,,8.52E+17,49,Twitter for iPhone,"RT @SeenaKhalil: ODU Students came together to highlight the issue of the missing DC girls, story will be on IN THE MIXX this Friday! #ODU…",,06/06/09 15:55,"Old Dominion University's campus online and FM 89.3 radio station and television station. Now available on 70.1 on campus TV, TuneIn, Spreaker, and YouTube!",2454,994,45154782,VA,WODU Studios,WoduStudios
,04/12/17 17:10,2,,8.52E+17,0,Twitter Web Client,Why do we care about the girl who got into eight ivy league schools and not about the girls who are missing in DC?,,07/30/09 23:26,"big fan of joan didion and elon musk. go figure. currently @venture4america | @wesleyanu @phillipsacademy  

views are my own. i don't know why people say that.",187,241,61630536,LA,Ben Romero,jbr___
,04/12/17 15:52,0,,8.52E+17,4162,Twitter for Android,"RT @AcevedoWrites: In light of all the missing girls in DC right now, the girls that go missing everyday, this quote still rings true for m…",,12/18/15 3:59,do what makes you confident •c ya @ Breakaway•,417,310,4520838928,TX,Alexandria Poteet,alliebopeep
,04/12/17 15:33,0,,8.52E+17,0,Intweetiv,Missing Girls in Washington DC Widen City's Racial Divide #urbanmimmyinc #kids #parenting #family #africanamerican https://t.co/sHxYwUkCeu,,05/14/13 5:25,"Always a Cub Fan, Proud Wife & Mom, Entrepreneur, author & always working to enrich and enhance the lives of families & moms. Email: urbanmommyinc@gmail.com",15731,1108,1427064614,AZ,Urban Mommy Inc,urbanmommyinc
,04/12/17 15:20,0,,8.52E+17,4162,Twitter for iPhone,"RT @AcevedoWrites: In light of all the missing girls in DC right now, the girls that go missing everyday, this quote still rings true for m…",,08/14/12 5:55,Never washed but I'm not new,270,274,756569719,DC,Ms Andrist✨,amandaokaka
,04/12/17 12:10,0,,8.52E+17,50927,Twitter for iPhone,RT @DeeTwoCents: Can someone explain to me how 14 black girls go missing in 24 hours in DC and it's not a goddamn news story?!? https://t.c…,,11/15/13 20:35,"Dep Commish & spox @NYCDCA. Native New Yorker + BOM, WAS, YUL along the way. Politics, policy, press. Tweets my own. R/Ts ≠ endorsements.",594,988,2196586681,NY,Amit S. Bagga,whoneedsavisa
,04/12/17 11:38,0,,8.52E+17,1,Twitter for iPhone,RT @CarolGo18658081: @melodyMcooper @tigrecito48 @billypollina @united It was all over@CNN just a few days ago Was a special segment on bla…,,02/05/16 4:46,"Fun, Fab, G-ma! U.S. Army Veteran #ImpeachTrump #NotaVetforChumpTrumpEver!#StillWithHer #Hillary#NoDAPL #ProudDemocrat #TrumpIsNotMyPresident Lists=Block",3741,5000,4877208435,CA,Carol Goodwin,CarolGo18658081
,04/12/17 11:37,2,,8.52E+17,1,Twitter for iPhone,@melodyMcooper @tigrecito48 @billypollina @united It was all over@CNN just a few days ago Was a special segment on… https://t.co/53xqTy9TZK,,02/05/16 4:46,"Fun, Fab, G-ma! U.S. Army Veteran #ImpeachTrump #NotaVetforChumpTrumpEver!#StillWithHer #Hillary#NoDAPL #ProudDemocrat #TrumpIsNotMyPresident Lists=Block",3741,5000,4877208435,CA,Carol Goodwin,CarolGo18658081
,04/12/17 5:42,0,,8.52E+17,10885,Twitter for Android,"RT @ifop_org: 25 girls have gone missing in DC since February. This is a national emergency, regardless of how many monsters are involved.…",,07/09/08 19:19,"No longer demure, and maybe not always so polite when deemed necessary for getting the point across. No B.S. ✊",265,411,15369184,TX,Concrete-yet-billowy,urbanmari
,04/12/17 1:53,0,,8.52E+17,50927,Twitter for iPhone,RT @DeeTwoCents: Can someone explain to me how 14 black girls go missing in 24 hours in DC and it's not a goddamn news story?!? https://t.c…,,01/30/12 21:20,#UA20,549,398,478961787,AL,P U N,emanuel_ifill
,04/12/17 1:43,0,,8.52E+17,0,Twitter for iPad,Missing Girls in Washington DC Widen City’s Racial Divide - The New York Times https://t.co/c9trIzk5jl,,03/24/09 1:13,Master Electrician and Licensed Electrical Contractor - Making Connections in the Court of Public Opinion,2604,3999,26141748,CA,Fred Allen,AllenElectric
,04/12/17 0:51,1,,8.52E+17,1,dlvr.it,Va. Teen’s Death Threat Report Leads Police to Missing Teens https://t.co/3WxnAE91y1 #DC https://t.co/Xai5eWPB4w,,07/23/09 15:46,Washington D.C. News ▪ 1299 Pennsylvania Ave NW ▪ Washington DC ▪ 20004 ▪ #dmv ▪ @washingtondc ▪ #dcnews ▪ #beltway ▪ #wsh ▪ #capitolhill ▪ #thedistrict ▪ #dc ▪,26146,779,59500657,DC,Washington DC News,washdcnews
,04/11/17 23:47,14,,8.52E+17,0,Twitter for iPhone,There are still black girls missing in DC https://t.co/PTljzsPzNa,,03/19/13 23:27,,424,278,1281788270,NY,Nay,jmaingg
,04/11/17 23:34,0,,8.52E+17,0,Twitter for iPhone,"fuck you hollister

bitch brand tweetin about bitch carters quest for nugs
didnt say a word about missing dc girls… https://t.co/CoQUTTEW6B",,08/26/12 8:32,millenial x,1020,200,782013276,NY,regina,bbyreyn
,04/11/17 23:24,0,,8.52E+17,173,Twitter for Android,RT @LeslieMac: Only Black People Showed Up To The DC Town Hall Meeting To Address The Surging Number Of Missing Black And Latina... https:/…,,12/09/16 18:27,"Truth seeker, I express myself though music. Shredding baseless opinions for the hell of it. #Knowthyself",127,203,8.07E+17,CT,Mansa Shango,MMansaMMusa
,04/11/17 23:11,0,,8.52E+17,605,Twitter for Android,RT @SherylNYT: Twitter went viral over #MissingDCTeens. Here's what I found: Black &amp; Latina girls often go missing. Nobody notices. https:/…,,04/01/09 2:38,"Martial arts, contortion, 7-string elec violin, writing, following my curiosity, professional astrologer. I follow back.",161335,161135,28031609,IN ,Guy,ZZ0
,04/11/17 21:35,0,,8.52E+17,50927,Twitter for iPhone,RT @DeeTwoCents: Can someone explain to me how 14 black girls go missing in 24 hours in DC and it's not a goddamn news story?!? https://t.c…,,06/28/09 19:31,"Independent musician in Bham,AL specializing in SCRAP(southern crunk rap)#king of scrap/ For booking & info Trane@eBuffalo.com",1342,2574,51816343,AL,RetroTrane,BamaBredEnt
,04/11/17 21:31,0,,8.52E+17,0,Twitter Web Client,so what was the verdict in the DC missing girls? fake news...trump was 'right'? sad day man. sad day. what was they hiding from us,,04/29/15 4:13,•WVU18 •ColtsYankeesPacer •SuperModelsThinkImHandsome •IUseToBoxForWVUandThenILostAtNationalsandStoppedAfterThreeYears☺️•Sad,228,134,3220326766,IN ,Me.,king2oombs
,04/11/17 21:15,0,,8.52E+17,0,dlvr.it,7 Things: DC's Missing Girls https://t.co/EPi0bfwtIL,,07/08/14 23:49,"Reading, writing, crafting, talking about the things. And drinking tea.",6,11,2688936465,DC,Tara Kennedy,Talkapedia
,04/11/17 19:44,0,,8.52E+17,605,Twitter for iPhone,RT @SherylNYT: Twitter went viral over #MissingDCTeens. Here's what I found: Black &amp; Latina girls often go missing. Nobody notices. https:/…,,03/05/16 21:02,,75,527,7.06E+17,SC,Catina Bridges,CatinaBridges5
,04/11/17 19:02,0,,8.52E+17,65,Twitter for Windows,RT @Debnicolina: #Missing #black #girls in #DC prompt calls for #federal help: https://t.co/vV6GClPzDR #USA #BlackGirls #LatinaGirls #Missi…,,05/12/16 19:28,Key | April fools baby.,442,152,7.31E+17,MI,Jazzyk ❣,evnikiyamuhina2
,04/11/17 19:02,0,,8.52E+17,65,Twitter for Windows,RT @Debnicolina: #Missing #black #girls in #DC prompt calls for #federal help: https://t.co/vV6GClPzDR #USA #BlackGirls #LatinaGirls #Missi…,,05/13/16 17:48,"I'm from Atl nigga where I sell lean to @1Future, trap outta bandos with @Migos nem, babysit @TIP's kids, & mama does @2Chainz hair ..",242,62,7.31E+17,GA,⛹,washingtonseba5
,04/11/17 19:02,0,,8.52E+17,65,Twitter for Google TV,RT @Debnicolina: #Missing #black #girls in #DC prompt calls for #federal help: https://t.co/vV6GClPzDR #USA #BlackGirls #LatinaGirls #Missi…,,05/16/16 23:31,Vision • Focus • Grind / Sc: trillvib3z,109,0,7.32E+17,MI,Why ?❓,sokolovasalma21
,04/11/17 19:02,0,,8.52E+17,65,Twitter for Windows Phone,RT @Debnicolina: #Missing #black #girls in #DC prompt calls for #federal help: https://t.co/vV6GClPzDR #USA #BlackGirls #LatinaGirls #Missi…,,05/16/16 15:12,Entertainer/Artist/Former Reality TV Star ..The One and Only Dru-Ski from BET follow me y'all BETDruSki on IG Turn up !! Kik: BETDruSki,282,0,7.32E+17,GA,Dru-Ski,davidvolkov1959
,04/11/17 19:02,0,,8.52E+17,65,iOS,RT @Debnicolina: #Missing #black #girls in #DC prompt calls for #federal help: https://t.co/vV6GClPzDR #USA #BlackGirls #LatinaGirls #Missi…,,05/17/16 3:08,"You tryna impress , I'm just tryna progress .",118,0,7.32E+17,AL,Big Kahuna ™,frida_rybakova
,04/11/17 19:02,0,,8.52E+17,65,Foursquare,RT @Debnicolina: #Missing #black #girls in #DC prompt calls for #federal help: https://t.co/vV6GClPzDR #USA #BlackGirls #LatinaGirls #Missi…,,05/17/16 11:49,Father of 2boys Jarrod & DeAnton kendra p is all mine  blah blah blah yadda yadda just follow me or don't,226,0,7.33E+17,MI,Jay,venedimkornilo2
,04/11/17 19:02,0,,8.52E+17,65,Twitter for Google TV,RT @Debnicolina: #Missing #black #girls in #DC prompt calls for #federal help: https://t.co/vV6GClPzDR #USA #BlackGirls #LatinaGirls #Missi…,,05/17/16 10:13,In a relationship Workaholic Person & I Proud To Be Who I Am. I Love My Life,119,0,7.33E+17,AL,Jazmine Jones,meyergabriel191
,04/11/17 19:02,0,,8.52E+17,65,OS X,RT @Debnicolina: #Missing #black #girls in #DC prompt calls for #federal help: https://t.co/vV6GClPzDR #USA #BlackGirls #LatinaGirls #Missi…,,05/17/16 12:01,Recording Artist from Dade...De! | CEO of TFD graphic designs | Instagram @ggm_de | BookYungDe@gmail.com,267,0,7.33E+17,MI,YungDe,kudryashovamai3
